0310401002;++;+
0310401003;++;+
0310402001;++;+
0310402002;++;+
0310402003;++;+
0310402004;++;+
0310402005;++;+
0310402006;++;+
0310403001;++;+
0310403002;++;+
0310403003;++;+
0310403004;++;+
0310403005;++;+
0310403006;++;+
0310404001;++;+
0310404002;++;+
0310404003;++;+
0310404004;++;+
0310404005;++;+
0310404006;++;+
0310404007;++;+
0310404008;++;+
0310404009;++;+
0310404010;++;+
0310404011;++;+
0310501001;++;--
0310501002;++;--
0310501003;++;--
0310501004;++;--
0310601001;++;--
0310701001;=;+
0310701002;=;+
0310901001;=;+
0310901002;=;+
0311001001;--;+
0311101001;-;++
0311101002;-;++
0311101003;-;++
0311101004;-;++
0311101005;-;++
0311201001;--;--
0311301001;+;=
0311301002;+;=
0311302001;+;=
0311302002;+;=
0311401001;++;--
0311501001;++;=
0311601001;+;+
0311701001;--;+
0311801001;-;++
0311801002;-;++
0311901001;=;=
0311901002;=;=
0311901003;=;=
0311901004;=;=
0311901005;=;=
0311901006;=;=
0311902001;=;=
0311902002;=;=
0311902003;=;=
0311902004;=;=
0311902005;=;=
0312001001;++;++
0312001002;++;++
0312001003;++;++
0312101001;=;=
0312101002;=;=
0312101003;=;=
0312101004;=;=
0312101005;=;=
0312101006;=;=
0312101007;=;=
0312101008;=;=
0312102001;=;=
0312102002;=;=
0312102003;=;=
0312102004;=;=
0312102005;=;=
0312102006;=;=
0312102007;=;=
0312102008;=;=
0312102009;=;=
0312102010;=;=
0312201001;+;=
0312201002;+;=
0312201003;+;=
0312201004;+;=
0312201005;+;=
0312201006;+;=
0312201007;+;=
0312201008;+;=
0312201009;+;=
0312201010;+;=
0312201011;+;=
0312201012;+;=
0312201013;+;=
0312201014;+;=
0312201015;+;=
0312202001;+;=
0312202002;+;=
0312202003;+;=
0312202004;+;=
0312202005;+;=
0312202006;+;=
0312202007;+;=
0312202008;+;=
0312203001;+;=
0312203002;+;=
0312203003;+;=
0312203004;+;=
0312203005;+;=
0312203006;+;=
0312203007;+;=
0312203008;+;=
0312203009;+;=
0312203010;+;=
0312203011;+;=
0312301001;++;++
0312301002;++;++
0312301003;++;++
0312301004;++;++
0312301005;++;++
0312302001;++;++
0312302002;++;++
0312401001;--;-
0312501001;++;--
0312701001;++;=
0312801001;-;++
0312801002;-;++
0312802001;-;=
0312803001;-;=
0312901001;=;=
0313001001;++;++
0313101001;++;=
0313201001;--;-
0313301001;=;=
0313301002;=;=
0313301003;=;=
0313301004;=;=
0313301005;=;=
0313301006;=;=
0313301007;=;=
0313301008;=;=
0313301009;=;=
0313302001;=;=
0313302002;=;=
0313302003;=;=
0313302004;=;=
0313302005;=;=
0313302006;=;=
0313302007;=;=
0313302008;=;=
0313302009;=;=
0313303001;=;=
0313303002;=;=
0313303003;=;=
0313303004;=;=
0313303005;=;=
0313303006;=;=
0313303007;=;=
0313303008;=;=
0313303009;=;=
0313303010;=;=
0313303011;=;=
0313303012;=;=
0313303013;=;=
0313303014;=;=
0313303015;=;=
0313401001;++;=
0313501001;++;--
0313601001;++;=
0313701001;++;-
0313801001;++;+
0313801002;++;+
0313901001;+;=
0313901002;+;=
0313901003;+;=
0313901004;+;=
0313901005;+;=
0313901006;+;=
0313901007;+;=
0313901008;+;=
0313901009;+;=
0313901010;+;=
0313901011;+;=
0313902001;+;=
0313902003;+;=
0313903001;+;=
0313903002;+;=
0313903003;+;=
0313903004;+;=
0313903005;+;=
0313903006;+;=
0314001001;++;++
0314001002;++;++
0314002001;=;--
0314002002;=;--
0314002003;=;--
0314003001;=;--
0314003002;=;--
0314003003;=;--
0314004001;++;++
0314004002;++;++
0314005001;++;++
0314005002;++;++
0314005003;++;++
0314005004;++;++
0314005005;++;++
0314005006;++;++
0314005007;++;++
0314006001;++;++
0314006002;++;++
0314006003;++;++
0314006004;++;++
0314006005;++;++
0314007001;++;++
0390101001;+;+
0390201001;++;=
0390201002;++;=
0390201003;++;=
0390201004;++;=
0390201005;++;=
0390201006;++;=
0390201007;++;=
0390201008;++;=
0390301001;+;++
0390301002;+;++
0390401001;=;-
0400101001;++;--
0400201001;++;--
0400301001;=;+
0400301002;=;+
0400301003;=;+
0400301004;=;+
0400301005;=;+
0400301006;=;+
0400301007;=;+
0400302001;=;+
0400302002;=;+
0400302003;=;+
0400303001;=;+
0400303002;=;+
0400303003;=;+
0400304001;=;+
0400305001;+;++
0400305002;+;++
0400401001;=;=
0400501001;++;--
0400601001;-;=
0400601002;-;=
0400602001;-;=
0400602002;-;=
0400603001;++;--
0400604001;++;--
0400701001;--;++
0400801001;++;--
0400901001;++;--
0401001001;++;--
0401101001;=;=
0401101002;=;=
0401201001;++;--
0401301001;-;--
0401301003;-;--
0401302001;-;--
0401302002;-;--
0401302003;-;--
0401302004;-;--
0401302005;-;--
0401302006;-;--
0401303001;-;--
0401303002;-;--
0401303003;-;--
0401303006;-;--
0401303007;-;--
0401303008;-;--
0401303009;-;--
0401303010;-;--
0401303011;-;--
0401304001;=;--
0401304002;=;--
0401304003;=;--
0401304004;=;--
0401304005;=;--
0401304006;=;--
0401304007;=;--
0401305002;=;=
0401305003;=;=
0401305004;=;=
0401305005;=;=
0401305006;=;=
0401305007;=;=
0401305008;=;=
0401305009;=;=
0401305010;=;=
0401305011;=;=
0401306001;+;=
0401306002;+;=
0401306003;+;=
0401306004;+;=
0401306005;+;=
0401306006;+;=
0401306007;+;=
0401306008;+;=
0401306009;+;=
0401306010;+;=
0401306011;+;=
0401306012;+;=
0401306013;+;=
0401306014;+;=
0401306015;+;=
0401306016;+;=
0401306017;+;=
0401306018;+;=
0401306019;+;=
0401306020;+;=
0401306021;+;=
0401306022;+;=
0401306023;+;=
0401306024;+;=
0401306025;+;=
0401306026;+;=
0401306027;+;=
0401306028;+;=
0401306029;+;=
0401306030;+;=
0401306031;+;=
0401306032;+;=
0401306033;+;=
0401306034;+;=
0401306035;+;=
0401306036;+;=
0401306037;+;=
0401306038;+;=
0401306039;+;=
0401306040;+;=
0401306041;+;=
0401307001;+;=
0401307002;+;=
0401307003;+;=
0401307004;+;=
0401307005;+;=
0401307006;+;=
0401307007;+;=
0401307008;+;=
0401307010;+;=
0401307011;+;=
0401307012;+;=
0401307013;+;=
0401307014;+;=
0401307015;+;=
0401307016;+;=
0401307017;+;=
0401307018;+;=
0401307019;+;=
0401307020;+;=
0401307021;+;=
0401307022;+;=
0401307023;+;=
0401307024;+;=
0401307025;+;=
0401307026;+;=
0401307027;+;=
0401307028;+;=
0401307029;+;=
0401307030;+;=
0401307031;+;=
0401307032;+;=
0401307033;+;=
0401307034;+;=
0401307035;+;=
0401307036;+;=
0401307037;+;=
0401307038;+;=
0401307039;+;=
0401307040;+;=
0401307041;+;=
0401307042;+;=
0401307043;+;=
0401307044;+;=
0401307045;+;=
0401307047;+;=
0401307048;+;=
0401308001;=;-
0401308002;=;-
0401308003;=;-
0401308004;=;-
0401308005;=;-
0401308006;=;-
0401308007;=;-
0401308008;=;-
0401308009;=;-
0401401001;+;++
0401501001;++;--
0401601001;-;++
0401602001;++;++
0401701001;++;--
0401801001;=;++
0401901001;=;++
0402001001;--;--
0402101001;=;++
0402201001;++;++
0402301001;+;++
0402401001;++;++
0402401002;++;++
0402601001;++;--
0402701001;++;--
0402801001;-;++
0402901001;--;=
0402901002;--;=
0402901003;--;=
0402901004;--;=
0402901005;--;=
0402901006;--;=
0402901007;--;=
0402902001;--;++
0402902002;--;++
0402902004;--;++
0403001001;=;++
0403001002;=;++
0403101001;=;+
0403101002;=;+
0403102001;=;=
0403201001;=;++
0403201002;=;++
0403201003;=;++
0403201004;=;++
0403202001;=;+
0403301001;++;--
0403401001;=;=
0403501001;--;++
0403501002;--;++
0403501003;--;++
0403502001;--;++
0403503001;--;++
0403504001;=;--
0403504002;=;--
0403601001;=;=
0403701001;--;+
0403701002;--;+
0403801001;++;++
0403801002;++;++
0404101001;+;=
0404301001;+;=
0404401001;+;++
0404501001;+;--
0404502001;+;--
0404503001;+;--
0404601001;=;++
0404701001;--;-
0404701002;--;-
0404801001;=;=
0404901001;--;=
0404901002;--;=
0404902001;--;=
0404902002;--;=
0405001001;--;-
0405101001;++;--
0405201001;=;=
0405201002;=;=
0405201003;=;=
0405201004;=;=
0405201005;=;=
0405201006;=;=
0405201007;=;=
0405201008;=;=
0405201009;=;=
0405201010;=;=
0405301001;+;-
0405302001;+;-
0405302002;+;-
0405302003;+;-
0405303002;+;-
0405303003;+;-
0405303004;+;-
0405304001;--;++
0405304002;--;++
0405305002;+;-
0405401001;-;++
0405501001;-;++
0405601001;-;--
0405701001;=;+
0405702001;=;+
0405801001;=;=
0405901001;++;++
0405902001;++;++
0406001001;++;--
0406101001;++;--
0406201001;-;--
0406201002;-;--
0406201003;-;--
0406201004;-;--
0406301001;++;=
0406401001;=;=
0406401002;=;=
0406501001;++;--
0406601001;=;+
0406601002;=;+
0406601003;=;+
0406601004;=;+
0406601005;=;+
0406601006;=;+
0406601008;=;+
0406601009;=;+
0406601010;=;+
0406602001;++;+
0406603001;--;++
0406701001;+;++
0406801001;++;--
0406901001;=;=
0406901002;=;=
0406901003;=;=
0406901004;=;=
0406901005;=;=
0407001001;=;=
0407002001;=;=
0407101001;+;++
0407201001;=;=
0407301001;--;--
0407401001;--;=
0407402001;=;-
0407501001;++;--
0407501002;++;--
0407502001;++;--
0407502002;++;--
0407601001;-;+
0407701001;-;++
0407801001;=;-
0407901001;--;=
0407901002;--;=
0407901003;--;=
0407901004;--;=
0407901006;--;=
0407901007;--;=
0407901008;--;=
0407901009;--;=
0407901010;--;=
0407901011;--;=
0407901012;--;=
0407901013;--;=
0407901014;--;=
0407901015;--;=
0407901016;--;=
0407901017;--;=
0407901018;--;=
0407901019;--;=
0407902001;--;=
0407902002;--;=
0407902003;--;=
0407902004;--;=
0407902005;--;=
0407902006;--;=
0407902007;--;=
0407902008;--;=
0407902009;--;=
0407902010;--;=
0407902011;--;=
0407902012;--;=
0407902013;--;=
0407902014;--;=
0407902015;--;=
0407902016;--;=
0407902017;--;=
0407902018;--;=
0407902019;--;=
0407902020;--;=
0407902021;--;=
0407902022;--;=
0407902023;--;=
0407902024;--;=
0407902025;--;=
0407902026;--;=
0407902027;--;=
0407902028;--;=
0407902029;--;=
0408001001;++;--
0408101001;++;++
0408201001;++;--
0408301001;++;--
0408302001;++;--
0408401001;-;+
0408501001;-;+
0408601001;--;--
0408602001;++;--
0408701001;-;+
0408801001;++;+
0408802001;++;+
0408901001;++;++
0409001001;++;--
0409101001;++;--
0409201001;-;+
0409201002;-;+
0409301001;-;++
0409301002;-;++
0409401001;++;--
0409501001;++;++
0409601001;-;+
0409701001;++;--
0409801001;-;++
0409802001;-;++
0409901001;--;+
0409901002;--;+
0409901003;--;+
0409901004;--;+
0409902001;--;+
0410001001;+;=
0410001002;+;=
0410002001;+;=
0410002002;+;=
0410003001;+;=
0410003002;+;=
0410003003;+;=
0410003004;+;=
0410004001;+;=
0410101001;=;++
0410101002;=;++
0410102001;=;++
0410201001;+;=
0410201002;+;=
0410201003;+;=
0410201004;+;=
0410201005;+;=
0410201006;+;=
0410201007;+;=
0410201008;+;=
0410201009;+;=
0410201010;+;=
0410201011;+;=
0410201012;+;=
0410201013;+;=
0410301001;--;--
0410302001;--;--
0490101001;++;--
0490201001;=;=
0490201002;=;=
0490201003;=;=
0490201004;=;=
0490201005;=;=
0490201006;=;=
0490201007;=;=
0490201008;=;=
0490201009;=;=
0490201010;=;=
0490201011;=;=
0490201012;=;=
0490201013;=;=
0490201014;=;=
0490201015;=;=
0490201016;=;=
0490201017;=;=
0490201018;=;=
0490201019;=;=
0490201020;=;=
0490201021;=;=
0490201022;=;=
0490201023;=;=
0490201024;=;=
0490201025;=;=
0490201026;=;=
0490201027;=;=
0490201028;=;=
0490201029;=;=
0490201030;=;=
0490201032;=;=
0490201033;=;=
0490201034;=;=
0490201035;=;=
0490201036;=;=
0490201037;=;=
0490201038;=;=
0490201039;=;=
0490201040;=;=
0490201041;=;=
0490201042;=;=
0490201043;=;=
0490201044;=;=
0490201045;=;=
0490201046;=;=
0490201047;=;=
0490201048;=;=
0490201049;=;=
0490201050;=;=
0490301001;--;++
0490301002;--;++
0490301003;--;++
0490301004;--;++
0490301005;--;++
0490401001;--;++
0490401002;--;++
0500101001;++;--
0500201001;=;=
0500201002;=;=
0500501001;++;--
0500701001;++;+
0500801001;=;++
0501001001;=;=
0501201001;++;-
0501301001;=;+
0501401001;=;--
0501401002;=;--
0501402001;=;--
0501402002;=;--
0501403001;=;+
0501501001;++;++
0501601001;=;++
0501602001;=;++
0501602002;=;++
0501602003;=;++
0501602004;=;++
0501602005;=;++
0501701001;++;++
0501801001;++;+
0501901001;-;--
0501901002;-;--
0501902001;-;--
0501902002;-;--
0501903001;=;=
0501903002;=;=
0501904001;++;=
0501904002;++;=
0501904003;++;=
0501904004;++;=
0501904005;++;=
0501904006;++;=
0501904008;++;=
0501904009;++;=
0501904010;++;=
0501904011;++;=
0501904012;++;=
0501904013;++;=
0501904014;++;=
0501905001;=;+
0501905002;=;+
0501905003;=;+
0501905004;=;+
0501905005;=;+
0501905006;=;+
0501906001;-;--
0501906002;-;--
0501906003;-;--
0501906004;-;--
0501906005;-;--
0501906006;-;--
0501906007;-;--
0501906008;-;--
0501906009;-;--
0501906010;-;--
0501906011;-;--
0501906012;-;--
0501906013;-;--
0501906014;-;--
0502101001;=;=
0502101002;=;=
0502201001;++;+
0502201002;++;+
0502301001;=;+
0502401001;++;=
0502501001;++;++
0502601001;=;+
0502701001;++;++
0502901001;=;++
0503001001;++;++
0503301001;++;=
0503401001;++;++
0503501001;++;-
0503601001;++;++
0503701001;++;--
0503801001;++;=
0503901001;++;++
0504001001;++;=
0504101001;++;+
0504201001;=;+
0504301001;=;++
0504401001;++;++
0504501001;++;++
0504601001;=;++
0504701001;=;-
0504703001;=;-
0504703002;=;-
0504703003;=;-
0504801001;=;++
0504901001;++;++
0505101001;++;=
0505201001;++;+
0505301001;++;=
0505401001;=;-
0505501001;++;--
0505601001;=;+
0505701001;-;=
0505702001;-;=
0505702002;-;=
0505801001;++;=
0505901001;++;++
0506001001;=;++
0506101001;++;+
0506201001;++;++
0506301001;++;++
0506401001;=;+
0506501001;++;++
0506601001;++;+
0506701001;++;=
0506901001;=;+
0507001001;=;++
0507201001;++;--
0507301001;++;--
0507401001;++;++
0507501001;++;--
0507601001;++;=
0507701001;=;++
0507801001;=;++
0507901001;++;=
0508001001;++;=
0508101001;++;=
0508201001;=;++
0508301001;++;=
0508401001;++;=
0508501001;++;--
0508601001;=;--
0508701001;++;++
0508801001;++;++
0508901001;=;+
0509001001;++;--
0509201001;++;++
0509301001;++;++
0509401001;++;=
0509501001;++;--
0509601001;++;=
0509701001;++;+
0509901001;=;++
0510001001;++;+
0510101001;++;++
0510201001;+;-
0510201002;+;-
0510301001;++;=
0510401001;++;++
0510501001;++;++
0510601001;++;=
0510701001;++;=
0510801001;++;+
0510901001;=;++
0511001001;--;++
0511201001;++;--
0511301001;++;--
0511401001;=;+
0511402001;=;+
0511501001;++;=
0511601001;++;++
0511701001;++;--
0511801001;++;=
0511901001;++;=
0512001001;++;=
0512101001;++;=
0512201001;++;++
0512301001;++;++
0512401001;++;=
0512501001;++;=
0512601001;++;=
0512701001;=;++
0512801001;++;++
0512901001;++;++
0513001001;++;+
0513101001;++;=
0513201001;--;++
0513301001;++;++
0513401001;++;++
0513501001;++;=
0513601001;++;=
0513801001;++;--
0513901001;++;++
0514001001;++;--
0514101001;++;+
0514201001;++;++
0514301001;++;-
0514401001;++;++
0514501001;++;=
0514701001;++;--
0514801001;++;=
0514901001;++;--
0515101001;++;+
0515201001;=;+
0515301001;++;+
0515401001;++;=
0515501001;++;=
0515601001;=;+
0515701001;++;=
0515801001;++;++
0515901001;++;+
0516001001;++;++
0516101001;-;+
0516201001;++;--
0516301001;+;+
0516301002;+;+
0516401001;++;++
0516501001;++;++
0516601001;++;++
0516701001;++;+
0516801001;=;+
0516801002;=;+
0516802001;=;+
0516802002;=;+
0516901001;++;++
0517001001;++;+
0517101001;++;=
0517201001;++;+
0517301001;++;+
0517401001;++;--
0517501001;++;++
0517601001;++;--
0517701001;=;++
0517801001;=;++
0517901001;++;--
0518001001;++;=
0518101001;++;++
0518201001;++;++
0518301001;++;++
0518401001;=;+
0518501001;++;++
0518601001;++;=
0518701001;-;=
0518702001;-;=
0518801001;++;-
0518901001;--;++
0519001001;++;=
0519101001;++;-
0519201001;++;=
0519301001;++;--
0519401001;++;++
0519501001;++;+
0519601001;++;++
0519701001;++;--
0519801001;=;--
0519901001;++;=
0520001001;++;=
0520101001;++;++
0520401001;++;-
0520501001;++;=
0520601001;++;-
0520701001;++;+
0520801001;=;+
0520901001;++;=
0521001001;++;--
0521101001;--;=
0521201001;++;++
0521301001;++;=
0521401001;++;+
0521501001;++;=
0521601001;++;=
0521701001;++;=
0521801001;++;++
0521901001;++;++
0522001001;--;-
0522101001;++;+
0522201001;++;++
0522401001;++;--
0522501001;++;=
0522601001;++;+
0522701001;=;+
0522801001;=;=
0522901001;++;=
0523001001;++;++
0523101001;=;+
0523201001;++;+
0523301001;++;+
0523401001;++;++
0523501001;=;++
0523601001;++;=
0523701001;++;++
0523801001;++;=
0523901001;++;=
0524001001;=;+
0524002001;=;+
0524101001;++;+
0524101002;++;+
0524201001;++;++
0524301001;++;-
0524401001;++;+
0524501001;++;++
0524601001;++;=
0524701001;++;=
0524901001;++;--
0525101001;++;-
0525201001;++;=
0525301001;++;=
0525401001;++;=
0525601001;++;++
0525701001;++;+
0525801001;++;++
0525901001;=;++
0526001001;=;=
0526101001;++;=
0526201001;++;+
0526301001;++;-
0526401001;++;++
0526501001;++;=
0526601001;++;++
0526701001;++;--
0590101001;++;--
0590201001;++;+
0590301001;++;++
0590401001;++;--
0590501001;++;+
0600101001;++;++
0600201001;=;++
0600201002;=;++
0600201003;=;++
0600202001;=;++
0600301001;++;--
0600401001;++;+
0600401002;++;+
0600501001;++;=
0600501002;++;=
0600601001;++;+
0600602001;++;+
0600603001;++;+
0600604001;++;+
0600701001;++;++
0600701002;++;++
0600801001;-;=
0600901001;++;=
0601001001;++;=
0601101001;++;=
0601101002;++;=
0601101003;++;=
0601101004;++;=
0601102001;++;=
0601102002;++;=
0601102003;++;=
0601102004;++;=
0601102005;++;=
0601102006;++;=
0601102007;++;=
0601102008;++;=
0601103001;++;=
0601103002;++;=
0601103003;++;=
0601103004;++;=
0601103005;++;=
0601104001;++;=
0601104002;++;=
0601104003;++;=
0601201001;++;++
0601201002;++;++
0601201003;++;++
0601301001;=;++
0601401001;++;++
0601401002;++;++
0601402001;++;++
0601402002;++;++
0601403001;++;++
0601403002;++;++
0601404001;++;++
0601501001;-;--
0601501002;-;--
0601501003;-;--
0601501005;-;--
0601501008;-;--
0601501010;-;--
0601501011;-;--
0601501012;-;--
0601502001;=;=
0601502002;=;=
0601502004;=;=
0601502005;=;=
0601502006;=;=
0601503001;=;=
0601503002;=;=
0601503003;=;=
0601503004;=;=
0601503005;=;=
0601503006;=;=
0601503007;=;=
0601503008;=;=
0601503009;=;=
0601503010;=;=
0601503011;=;=
0601503012;=;=
0601503013;=;=
0601504001;=;-
0601504002;=;-
0601504003;=;-
0601504005;=;-
0601504006;=;-
0601504007;=;-
0601504009;=;-
0601504010;=;-
0601504011;=;-
0601504012;=;-
0601504013;=;-
0601504014;=;-
0601504015;=;-
0601504016;=;-
0601504017;=;-
0601505001;=;++
0601505003;=;++
0601505004;=;++
0601505005;=;++
0601505006;=;++
0601505011;=;++
0601505012;=;++
0601505013;=;++
0601505014;=;++
0601505020;=;++
0601505025;=;++
0601506001;+;=
0601506003;+;=
0601506004;+;=
0601506005;+;=
0601506006;+;=
0601506008;+;=
0601507001;+;=
0601507002;+;=
0601507003;+;=
0601507004;+;=
0601507005;+;=
0601507006;+;=
0601507007;+;=
0601507008;+;=
0601507009;+;=
0601507010;+;=
0601507011;+;=
0601507012;+;=
0601507013;+;=
0601508001;++;++
0601508002;++;++
0601508004;++;++
0601508009;++;++
0601508010;++;++
0601508012;++;++
0601508013;++;++
0601508014;++;++
0601509008;=;=
0601509009;=;=
0601509010;=;=
0601509018;=;=
0601509019;=;=
0601509021;=;=
0601509022;=;=
0601509023;=;=
0601509024;=;=
0601509026;=;=
0601509027;=;=
0601509028;=;=
0601509029;=;=
0601509030;=;=
0601509031;=;=
0601509032;=;=
0601509036;=;=
0601509037;=;=
0601510001;=;-
0601510015;=;-
0601510016;=;-
0601510017;=;-
0601510033;=;-
0601510034;=;-
0601510035;=;-
0601510036;=;-
0601510037;=;-
0601601001;-;++
0601602001;-;++
0601603001;-;++
0601701001;++;++
0601801001;++;++
0601901001;++;++
0601901002;++;++
0601902001;++;++
0602001001;=;=
0602001002;=;=
0602101001;-;=
0602201001;--;++
0602201003;--;++
0602301001;++;++
0602301002;++;++
0602302001;++;++
0602302003;++;++
0602303001;++;++
0602304001;++;++
0602401001;++;=
0602402001;++;=
0602501001;--;--
0602501002;--;--
0602501003;--;--
0602501004;--;--
0602601001;++;=
0602701001;=;=
0602801001;--;++
0602801002;--;++
0602802001;--;++
0602802002;--;++
0602803001;--;++
0602901001;++;++
0603001001;++;++
0603101001;+;++
0603201001;++;=
0603301001;++;--
0603302001;++;-
0603401001;++;--
0603501001;++;-
0603601001;=;=
0603601002;=;=
0603602001;=;=
0603602002;=;=
0603603001;=;=
0603603002;=;=
0603701001;++;+
0603801001;+;++
0603901001;--;++
0603901002;--;++
0604001001;++;--
0604101001;=;--
0604201001;-;+
0604301001;++;++
0604401001;-;=
0604401002;-;=
0604401003;-;=
0604401004;-;=
0604401005;-;=
0604402001;-;=
0604402002;-;=
0604402003;-;=
0604402004;-;=
0604403001;-;=
0604403002;-;=
0604403003;-;=
0604403004;-;=
0604403005;-;=
0604404001;-;=
0604404002;-;=
0604404003;-;=
0604404004;-;=
0604405001;-;=
0604405002;-;=
0604405003;-;=
0604405004;-;=
0604405005;-;=
0604405006;-;=
0604405007;-;=
0604405008;-;=
0604501001;++;--
0604601001;++;++
0604701001;++;++
0604801001;++;++
0604901001;++;--
0605001001;+;++
0605001002;+;++
0605002001;+;++
0605003001;+;++
0605101001;++;++
0605101002;++;++
0605201001;=;=
0605202001;=;=
0605203001;=;=
0605203002;=;=
0605301001;+;--
0605401001;--;++
0605401002;--;++
0605401003;--;++
0605402001;--;++
0605402002;--;++
0605501001;++;=
0605502001;++;=
0605502002;++;=
0605601001;++;-
0605701001;++;++
0605801001;++;++
0605801002;++;++
0605901001;++;++
0605901002;++;++
0605901003;++;++
0606001001;=;--
0606001002;=;--
0606002001;++;--
0606002002;++;--
0606003001;++;--
0606101001;--;++
0606201001;++;--
0606301001;++;-
0606302001;++;-
0606303001;++;-
0606401001;++;++
0606501001;++;++
0606601001;++;++
0606601002;++;++
0606701001;++;=
0606701002;++;=
0606701003;++;=
0606801001;-;=
0606901001;-;=
0606901002;-;=
0606901003;-;=
0607001001;++;--
0607001002;++;--
0607002001;++;--
0607002002;++;--
0607003001;++;--
0607004001;++;--
0607005001;++;--
0607101001;-;=
0607201001;++;+
0607201002;++;+
0607301001;-;=
0607401001;--;=
0607401002;--;=
0607402001;--;=
0607403001;--;=
0607501001;--;++
0607601001;++;--
0607701001;++;++
0607801001;++;++
0607901001;=;--
0608001001;++;--
0608001002;++;--
0608101001;=;++
0608201001;++;--
0608301001;=;=
0608301003;=;=
0608301004;=;=
0608301005;=;=
0608301007;=;=
